Fabricante_LAMBORGHINI,Idade,Ano,Km,Tipo_cambio_Tiptronic,Categoria_SUV,Volume_motor,Combustivel_Híbrido,Fabricante_HYUNDAI,Fabricante_BENTLEY,Categoria_Sedan,Cilindros,Couro_Sim,Categoria_Hatchback,Km_por_ano,Fabricante_SSANGYONG,Tipo_cambio_Manual,Fabricante_TOYOTA,Fabricante_LAND ROVER,Cor_Preto,Fabricante_OPEL,Combustivel_Gás Natural,Categoria_Universal,Fabricante_PORSCHE,Tração_Dianteira,Fabricante_NISSAN,Cor_Prata,Fabricante_BMW,Fabricante_VOLKSWAGEN,Débitos,Categoria_Vagao de carga,Cor_Azul,Cor_Verde,Fabricante_CHEVROLET,Fabricante_HONDA,Fabricante_SUBARU,Fabricante_JEEP,Fabricante_DAEWOO,Airbags,Cor_Vermelho,Fabricante_FERRARI,Fabricante_VAZ,Fabricante_MAZDA,Fabricante_DODGE,Fabricante_MITSUBISHI,Categoria_Microonibus,Tipo_cambio_Variator,Preco
0,15,2008,132500.0,1,0,3.5,0,0,0,1,6,1,0,8833.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25086.0
0,13,2010,123000.0,0,0,2.4,0,0,0,0,4,0,0,9461.538461538461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,986.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,25089.0
0,11,2012,112000.0,1,0,3.6,0,0,0,0,6,0,0,10181.818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,25089.0
0,9,2014,80795.93223574483,1,0,2.5,0,0,0,1,4,0,0,8977.325803971647,0,0,1,0,0,0,0,0,0,1,0,1,0,0,777.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25089.0
0,5,2018,33467.064568604816,0,1,1.6,0,0,0,0,4,0,0,6693.412913720963,0,0,0,0,0,0,0,0,0,1,1,0,0,0,880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,8,2015,108344.0,0,1,2.5,1,0,0,0,4,1,0,13543.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,456.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,11,2012,131606.30096218493,1,0,2.5,1,0,0,1,4,1,0,11964.209178380448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,781.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,12,2011,135000.0,0,0,1.8,1,0,0,0,4,1,1,11250.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,25089.0
0,10,2013,65649.0,0,0,1.8,1,0,0,0,4,0,1,6564.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,585.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,25089.0
0,15,2008,93042.0,0,0,2.5,0,1,0,0,4,1,0,6202.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1347.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25089.0
0,10,2013,122080.0,1,0,2.5,1,0,0,1,4,0,0,12208.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,24,1999,99000.0,0,0,5.4,0,0,0,0,8,1,0,4125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25089.0
0,6,2017,144000.0,0,0,1.5,1,0,0,0,4,0,1,24000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,382.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,11,2012,121059.14554800904,1,0,2.5,1,0,0,1,4,0,0,11005.376868000822,0,0,1,0,0,0,0,0,0,1,0,0,0,0,781.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,11,2012,83500.0,0,1,2.5,0,0,0,0,4,0,0,7590.909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,25089.0
0,15,2008,63000.0,1,0,3.5,0,0,0,1,6,1,0,4200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,9,2014,75000.0,1,0,2.5,0,0,0,1,4,0,0,8333.333333333334,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,10,2013,160000.0,0,0,1.8,1,0,0,0,4,0,1,16000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,9,2014,97970.0,1,0,2.0,0,0,0,1,4,1,0,10885.555555555555,0,0,0,0,1,0,0,0,0,0,0,0,1,0,639.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,18,2005,333000.0,1,0,5.5,0,0,0,1,8,1,0,18500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,12,2011,141998.89596613185,1,0,3.0,0,0,0,0,6,1,1,11833.241330510988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,11,2012,123598.85864826367,1,1,4.5,0,0,0,0,8,1,0,11236.259877114879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,9,2014,50000.0,0,0,3.3,0,1,0,1,4,1,0,5555.555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25089.0
0,10,2013,328000.0,1,0,3.0,0,0,0,0,6,1,0,32800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,25089.0
0,6,2017,123862.0,0,1,5.7,0,0,0,0,8,1,0,20643.666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2736.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,8,2015,124382.0,0,0,1.5,0,0,0,0,4,1,1,15547.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,595.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25089.0
0,7,2016,84341.69635472386,0,1,3.0,0,0,0,0,6,1,0,12048.81376496055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1292.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,10,2013,132800.0,1,0,2.5,0,0,0,1,6,1,0,13280.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,15,2008,171928.0,0,1,3.0,0,0,0,0,6,1,0,11461.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,12,2011,86000.0,0,0,2.5,1,0,0,1,4,1,0,7166.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,11,2012,291200.0,1,0,3.5,0,0,0,1,6,1,0,26472.727272727272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,10,2013,95000.0,0,0,1.8,0,0,0,1,4,1,0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,11,2012,90000.0,1,1,2.0,0,0,0,0,4,1,0,8181.818181818182,0,0,0,0,0,0,0,0,0,1,0,1,0,1,642.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,7,2016,13530.0,0,1,1.6,0,0,0,0,4,1,0,1932.857142857143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,730.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25089.0
0,8,2015,108000.0,0,0,2.5,0,0,0,1,4,0,0,13500.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,13,2010,197000.0,1,0,3.0,0,0,0,1,6,1,0,15153.846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,9,2014,20000.0,0,0,1.4,0,0,0,0,4,1,1,2222.222222222222,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,13,2010,135000.0,0,0,3.5,0,0,0,0,6,1,0,10384.615384615385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1399.0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,16,2007,328000.0,0,0,2.3,0,0,0,0,4,0,0,20500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25089.0
0,10,2013,134700.0,0,0,2.5,1,0,0,1,4,0,0,13470.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,25089.0
0,6,2017,50000.0,1,0,2.4,0,1,0,1,4,0,0,8333.333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1202.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25089.0
0,9,2014,125000.0,1,0,2.5,0,0,0,1,4,1,0,13888.888888888889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,13,2010,64000.0,0,0,2.4,1,0,0,1,4,1,0,4923.076923076923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,986.0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,25089.0
0,12,2011,281000.0,0,1,3.5,0,0,0,0,6,0,0,23416.666666666668,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25089.0
0,19,2004,248000.0,1,1,3.0,0,0,0,0,6,1,0,13052.631578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,9,2014,141384.0,0,1,3.0,0,0,0,0,6,1,0,15709.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,8,2015,59000.0,1,0,1.6,0,1,0,1,4,1,0,7375.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25089.0
0,9,2014,141384.0,0,1,3.0,0,0,0,0,6,1,0,15709.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,13,2010,274000.0,0,0,2.0,0,0,0,0,4,0,1,21076.923076923078,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25089.0
0,9,2014,141384.0,0,1,3.0,0,0,0,0,6,1,0,15709.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089.0
0,9,2014,103000.0,0,1,3.0,0,0,0,0,6,1,0,11444.444444444445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,25089.0
0,9,2014,203200.0,0,0,2.5,1,0,0,1,4,1,0,22577.777777777777,0,0,1,0,1,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,8,2015,113000.0,1,1,1.6,0,0,0,0,4,1,0,14125.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,629.0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,25089.0
0,11,2012,86000.0,1,0,3.0,0,0,0,1,6,1,0,7818.181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25089.0
0,11,2012,159000.0,0,1,2.4,0,1,0,0,6,1,0,14454.545454545454,0,0,0,0,1,0,0,0,0,1,0,0,0,0,753.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25089.0
0,8,2015,215000.0,0,1,1.6,0,0,0,0,4,1,0,26875.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,629.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25139.0
0,11,2012,65731.0,0,1,2.4,0,0,0,0,4,1,0,5975.545454545455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,753.0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,25264.0
0,9,2014,191980.0,0,1,2.0,0,1,0,0,4,1,0,21331.11111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,639.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25264.0
0,11,2012,59200.0,0,0,1.5,1,0,0,0,4,1,1,5381.818181818182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,503.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25274.0
0,12,2011,326612.0,0,1,2.0,0,0,0,0,4,1,0,27217.666666666668,1,0,0,0,0,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25299.0
0,7,2016,79845.0,0,0,1.6,0,1,0,1,4,1,0,11406.42857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,730.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25299.0
0,11,2012,160000.0,0,1,2.0,0,1,0,0,4,1,0,14545.454545454546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,642.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25299.0
0,12,2011,134312.0,0,1,2.0,0,1,0,0,4,1,0,11192.666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25299.0
0,10,2013,34682.0,0,0,1.5,0,0,0,0,4,1,1,3468.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,502.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,25365.0
0,8,2015,87573.0,0,0,1.5,0,0,0,0,4,1,1,10946.625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,595.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,25387.0
0,8,2015,52959.0,0,0,1.5,0,0,0,0,4,1,1,6619.875,0,0,1,0,0,0,0,0,0,1,0,0,0,0,595.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25396.0
0,10,2013,208077.0,0,1,2.4,0,0,0,0,4,0,0,20807.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,751.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25402.0
0,15,2008,270432.0,0,1,3.3,1,0,0,0,6,1,0,18028.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25402.0
0,9,2014,67861.0,0,1,2.0,0,0,0,0,4,1,0,7540.111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,638.0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,25402.0
0,8,2015,45650.0,0,0,1.5,0,0,0,0,4,1,1,5706.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,595.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25456.0
0,8,2015,95963.3188443441,0,1,2.5,0,0,0,0,4,1,0,11995.414855543013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,934.0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,1,25500.0
0,12,2011,166283.27577143494,0,0,2.5,0,0,0,0,4,0,0,13856.939647619578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,25500.0
0,9,2014,104798.46300338458,0,1,2.0,0,0,0,0,4,1,0,11644.273667042731,1,0,0,0,1,0,0,0,0,1,0,0,0,0,639.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25512.0
0,8,2015,64467.0,0,1,2.4,0,0,0,0,4,0,0,8058.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,25559.0
0,12,2011,75000.0,0,0,2.5,0,0,0,1,5,1,0,6250.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25559.0
0,12,2011,132919.801115214,0,1,2.0,0,1,0,0,4,1,0,11076.6500929345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,10,2013,85704.0,0,1,2.0,0,0,0,0,4,1,0,8570.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,640.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,9,2014,75661.0,0,1,2.0,0,0,0,0,4,1,0,8406.777777777777,1,0,0,0,1,0,0,0,0,1,0,0,0,0,639.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,9,2014,140000.0,0,0,1.6,0,1,0,1,4,1,0,15555.555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,10,2013,48088.0,0,0,1.6,0,1,0,1,4,1,0,4808.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,530.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,9,2014,120000.0,0,0,1.6,0,1,0,1,4,1,0,13333.333333333334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25591.0
0,9,2014,220240.0,0,1,2.0,0,1,0,0,4,1,0,24471.11111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,639.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25597.0
0,9,2014,35000.0,0,0,1.5,0,0,0,0,4,1,1,3888.8888888888887,0,0,1,0,0,0,0,0,0,1,0,0,0,0,501.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25638.0
0,10,2013,105000.0,0,0,1.5,0,0,0,0,4,1,1,10500.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,502.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25669.0
0,12,2011,90567.0,1,0,3.0,0,0,0,1,6,1,0,7547.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1018.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,12,2011,117277.0,0,0,2.4,0,0,0,0,4,0,0,9773.083333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,831.0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25716.0
0,11,2012,147745.0,1,0,2.5,0,0,0,1,4,1,0,13431.363636363636,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,11,2012,107000.0,0,0,2.5,1,0,0,1,4,1,0,9727.272727272728,0,0,1,0,1,0,0,0,0,1,0,0,0,0,781.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,10,2013,36458.0,0,1,2.0,0,1,0,0,4,1,0,3645.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25716.0
0,7,2016,65000.0,1,0,2.0,0,0,0,1,4,1,0,9285.714285714286,0,0,0,0,0,0,0,0,0,1,0,1,0,0,891.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,8,2015,47000.0,1,0,2.0,0,1,0,1,4,0,0,5875.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,765.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25716.0
0,14,2009,18300.0,0,0,3.0,0,0,0,0,6,1,0,1307.142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,9,2014,141384.0,0,1,3.0,0,0,0,0,6,1,0,15709.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25716.0
0,7,2016,32000.0,0,0,1.8,0,0,0,1,4,1,0,4571.428571428572,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,10,2013,123000.0,1,1,1.6,0,0,0,0,4,1,0,12300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25716.0
0,7,2016,65000.0,1,1,2.0,0,0,0,0,4,0,0,9285.714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,891.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,25716.0
0,9,2014,10400.0,0,0,2.5,0,0,0,1,4,0,0,1155.5555555555557,0,0,1,0,0,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25716.0
0,5,2018,32649.98708911667,0,1,2.0,0,0,0,0,4,1,0,6529.997417823333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1079.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,15,2008,125000.0,1,1,3.0,0,0,0,0,6,1,0,8333.333333333334,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,9,2014,115200.0,0,0,2.5,0,0,0,1,4,0,0,12800.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,777.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25716.0
0,11,2012,145814.0,0,0,2.0,1,0,0,1,4,1,0,13255.818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25716.0
0,7,2016,45845.0,0,0,4.6,0,0,0,1,8,1,0,6549.285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25716.0
0,6,2017,56378.0,0,0,1.6,0,1,0,1,4,1,0,9396.333333333334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,831.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25729.0
0,9,2014,121051.27842148459,0,0,2.5,0,1,0,0,4,1,0,13450.142046831621,0,0,0,0,1,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25763.0
0,9,2014,273500.0,0,0,2.5,0,1,0,0,4,1,0,30388.88888888889,0,0,0,0,1,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25763.0
0,11,2012,179421.0,0,1,2.0,0,1,0,0,4,1,0,16311.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,642.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25810.0
0,11,2012,196764.0,0,1,2.0,0,1,0,0,4,1,0,17887.636363636364,0,0,0,0,1,0,0,0,0,1,0,0,0,0,642.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25810.0
0,11,2012,187274.0,0,1,2.2,0,1,0,0,4,1,0,17024.909090909092,0,0,0,0,1,0,0,0,0,1,0,0,0,0,697.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25810.0
0,8,2015,145000.0,0,0,2.5,0,0,0,1,4,0,0,18125.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,934.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25816.0
0,9,2014,100085.8112307241,0,0,1.6,0,1,0,1,4,1,0,11120.645692302678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,11,2012,125000.0,0,1,2.0,0,1,0,0,4,1,0,11363.636363636364,0,0,0,0,0,0,0,0,0,1,0,1,0,0,642.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,13,2010,127105.0,0,1,2.0,0,1,0,0,4,1,0,9777.307692307691,0,0,0,0,0,0,0,0,0,1,0,1,0,0,836.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,13,2010,133195.0455327858,0,1,2.7,0,0,0,0,4,1,0,10245.772733291215,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1099.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,9,2014,147966.0,0,0,1.6,0,1,0,1,4,1,0,16440.666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,9,2014,90956.06738659808,0,0,1.6,0,1,0,1,4,1,0,10106.229709622008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,7,2016,63276.0,0,0,1.6,0,1,0,1,4,1,0,9039.42857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,730.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25889.0
0,6,2017,107220.0,0,0,1.6,0,1,0,1,4,1,0,17870.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,831.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26017.0
0,10,2013,99108.0,0,1,2.0,0,0,0,0,4,1,0,9910.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,26017.0
0,6,2017,52062.0,0,0,1.5,1,0,0,0,4,1,1,8677.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,382.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26030.0
