Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Idade,Km_por_ano,Dias_desde_ultima_lavagem,Km_imputado
770.0,HYUNDAI,Tucson,2016,SUV,Sim,Diesel,1.7,158258.0,4,Automatico,Dianteira,4-5,Branco,4,30750.0,2,2021-01-19,Sim,AM,6,7,22608.285714285714,712,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,115474.0,4,Automatico,Dianteira,4-5,Branco,4,30750.0,1,2022-01-08,Sim,AM,6,9,12830.444444444445,358,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,146216.0,4,Automatico,Dianteira,4-5,Prata,4,30750.0,1,2021-02-28,Sim,FM,7,9,16246.222222222223,672,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,146216.0,4,Automatico,Dianteira,4-5,Prata,4,30750.0,1,2021-03-22,Sim,FM,4,9,16246.222222222223,650,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,136711.0,4,Automatico,Dianteira,4-5,Prata,4,30784.0,5,2020-10-17,Não,AM/FM,5,9,15190.111111111111,806,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,136711.0,4,Automatico,Dianteira,4-5,Prata,4,30784.0,1,2021-02-01,Sim,AM/FM,9,9,15190.111111111111,699,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,136711.0,4,Automatico,Dianteira,4-5,Prata,4,30784.0,4,2021-10-15,Não,AM,6,9,15190.111111111111,443,0
0.0,BMW,530 GT,2009,Hatchback,Sim,Diesel,3.0,282586.0,6,Automatico,Traseira,4-5,Prata,10,30800.0,2,2020-04-30,Não,FM,8,14,20184.714285714286,976,0
640.0,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,126148.0,4,Automatico,Dianteira,4-5,Marrom,4,30856.0,2,2022-10-10,Sim,AM,8,10,12614.8,83,0
629.0,HYUNDAI,Elantra,2015,Sedan,Sim,Diesel,1.6,51966.0,4,Automatico,Dianteira,4-5,Prata,4,30887.0,3,2022-02-08,Não,AM/FM,10,8,6495.75,327,0
697.0,HONDA,Civic,2015,Sedan,Sim,Gasolina,1.8,100658.0,4,Automatico,Dianteira,4-5,Prata,4,30891.0,1,2022-10-29,Não,FM,3,8,12582.25,64,0
697.0,HONDA,Civic,2015,Sedan,Sim,Gasolina,1.8,100658.0,4,Automatico,Dianteira,4-5,Prata,4,30891.0,5,2020-10-16,Sim,AM/FM,9,8,12582.25,807,0
691.0,HONDA,FIT,2017,Hatchback,Sim,Gasolina,1.3,67000.0,4,Automatico,Dianteira,4-5,Preto,4,30906.0,4,2022-09-24,Sim,FM,1,6,11166.666666666666,99,0
502.0,TOYOTA,Aqua,2013,Hatchback,Sim,Gasolina,1.5,98183.0398420978,4,Automatico,Dianteira,4-5,Amarelo,4,30906.0,1,2020-07-17,Sim,AM,4,10,9818.30398420978,898,1
503.0,TOYOTA,Aqua,2012,Hatchback,Sim,Gasolina,1.5,41620.0,4,Automatico,Dianteira,4-5,Amarelo,4,30906.0,4,2022-08-23,Não,AM/FM,4,11,3783.6363636363635,131,0
880.0,HYUNDAI,Elantra,2018,Sedan,Sim,Gasolina,1.6,35798.0,4,Automatico,Dianteira,4-5,Branco,4,30931.0,3,2021-10-20,Sim,AM,7,5,7159.6,438,0
639.0,CHEVROLET,Captiva,2014,SUV,Sim,Diesel,2.0,120608.31529819353,4,Automatico,Dianteira,4-5,Cinza,4,30950.0,5,2020-12-12,Sim,FM,5,9,13400.923922021502,750,1
584.0,HONDA,Civic,2014,Sedan,Sim,Gasolina,1.8,76989.0,4,Automatico,Dianteira,4-5,Branco,4,30966.0,3,2020-03-15,Não,AM,9,9,8554.333333333334,1022,0
1820.0,TOYOTA,Tacoma,2019,Sedan,Sim,Gasolina,3.5,17542.0,6,Automatico,Traseira,4-5,Prata,12,31047.0,5,2021-07-11,Sim,AM,7,4,4385.5,539,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,132349.0,6,Automatico,4x4,4-5,Cinza,12,31047.0,5,2022-05-21,Não,AM,9,9,14705.444444444445,225,0
0.0,SUBARU,XV HYBRID,2013,SUV,Sim,Híbrido,2.0,63200.0,4,Variator,4x4,4-5,Branco,8,31047.0,3,2021-09-26,Não,AM/FM,10,10,6320.0,462,0
1275.0,MITSUBISHI,Outlander Sport,2019,SUV,Nao,Gasolina,2.4,15519.645808077345,4,Tiptronic,4x4,4-5,Preto,10,31047.0,4,2022-05-14,Sim,AM/FM,10,4,3879.911452019336,232,1
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,70994.0,6,Automatico,4x4,4-5,Preto,0,31047.0,1,2020-03-22,Sim,AM,7,11,6454.0,1015,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,132349.0,6,Automatico,4x4,4-5,Cinza,12,31047.0,3,2022-11-24,Não,AM/FM,10,9,14705.444444444445,38,0
1077.0,HYUNDAI,Veloster,2019,Hatchback,Nao,Gasolina,2.0,12000.0,4,Tiptronic,Dianteira,4-5,Branco,12,31047.0,5,2020-04-06,Não,FM,9,4,3000.0,1000,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,188376.21633775425,6,Automatico,4x4,4-5,Cinza,12,31047.0,3,2021-08-20,Sim,AM,0,9,20930.690704194916,499,1
1820.0,TOYOTA,Tacoma,2019,Sedan,Sim,Gasolina,3.5,17542.0,6,Automatico,Traseira,4-5,Prata,12,31047.0,4,2021-03-19,Não,AM,7,4,4385.5,653,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,173457.41051316785,6,Automatico,4x4,4-5,Cinza,12,31047.0,2,2020-12-26,Sim,AM,7,9,19273.045612574206,736,1
1820.0,TOYOTA,Tacoma,2019,Sedan,Sim,Gasolina,3.5,17542.0,6,Automatico,Traseira,4-5,Prata,12,31047.0,4,2020-09-24,Não,FM,8,4,4385.5,829,0
1820.0,TOYOTA,Tacoma,2019,Sedan,Sim,Gasolina,3.5,17542.0,6,Automatico,Traseira,4-5,Prata,12,31047.0,2,2022-09-15,Não,AM/FM,0,4,4385.5,108,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Sim,Gasolina,3.5,85000.0,6,Tiptronic,Traseira,4-5,Preto,12,31047.0,1,2022-05-10,Não,FM,2,13,6538.461538461538,236,0
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,70994.0,6,Automatico,4x4,4-5,Preto,0,31047.0,1,2021-11-06,Não,AM,10,11,6454.0,421,0
400.0,TOYOTA,Prius C,2018,Hatchback,Nao,Híbrido,1.5,10000.0,4,Automatico,Dianteira,4-5,Cinza,8,31047.0,4,2022-02-20,Sim,AM/FM,5,5,2000.0,315,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,170971.0,4,Automatico,Dianteira,4-5,Cinza,4,31082.0,2,2022-07-14,Sim,AM/FM,5,9,18996.777777777777,171,0
1079.0,MITSUBISHI,Outlander sport,2018,SUV,Sim,Gasolina,2.0,36534.0,5,Automatico,Dianteira,4-5,Vermelho,12,31204.0,3,2022-07-13,Sim,FM,10,5,7306.8,172,0
764.0,KIA,Optima,2016,Sedan,Sim,Diesel,1.7,30574.0,4,Automatico,Dianteira,4-5,Branco,4,31204.0,4,2022-03-19,Não,AM/FM,9,7,4367.714285714285,288,0
400.0,HONDA,FIT,2018,Universal,Sim,Híbrido,1.5,57809.0,4,Automatico,Dianteira,4-5,Preto,4,31211.0,4,2020-12-25,Sim,FM,6,5,11561.8,737,0
501.0,TOYOTA,Aqua,2014,Hatchback,Sim,Gasolina,1.5,20000.0,4,Automatico,Dianteira,4-5,Preto,4,31211.0,1,2022-11-28,Sim,FM,10,9,2222.222222222222,34,0
2108.0,LEXUS,LS 460,2009,Sedan,Sim,Gasolina,4.6,153060.40454303415,4,Automatico,Dianteira,4-5,Preto,4,31245.0,3,2020-10-20,Não,FM,4,14,10932.886038788154,803,1
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,139328.0,4,Automatico,Dianteira,4-5,Prata,4,31317.0,3,2020-07-16,Sim,FM,9,9,15480.888888888889,899,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,152469.0,4,Automatico,Dianteira,4-5,Preto,4,31349.0,1,2022-10-08,Sim,AM,9,9,16941.0,85,0
0.0,BMW,535 XI,2010,Sedan,Sim,Gasolina,3.0,198000.0,6,Tiptronic,4x4,4-5,Cinza,12,31358.0,4,2022-03-28,Não,AM,0,13,15230.76923076923,279,0
0.0,TOYOTA,Hilux,2016,Picape,Nao,Diesel,2.4,138400.0,6,Manual,Traseira,4-5,Branco,8,31361.0,1,2022-06-13,Sim,FM,8,7,19771.428571428572,202,0
0.0,INFINITI,EX37,2012,Hatchback,Sim,Gasolina,3.3,52000.0,6,Automatico,4x4,4-5,Preto,2,31361.0,1,2022-05-03,Não,AM/FM,2,11,4727.272727272727,243,0
0.0,TOYOTA,Prius,2017,Sedan,Nao,Híbrido,1.8,80000.0,4,Automatico,Dianteira,4-5,Cinza,12,31361.0,1,2021-10-27,Não,AM/FM,4,6,13333.333333333334,431,0
0.0,FORD,Transit,2008,Microonibus,Nao,Diesel,2.4,137500.0,4,Manual,Traseira,4-5,Branco,0,31361.0,2,2022-10-03,Sim,FM,4,15,9166.666666666666,90,0
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,208000.0,6,Tiptronic,4x4,4-5,Branco,6,31361.0,3,2020-12-22,Não,FM,2,11,18909.090909090908,740,0
0.0,LEXUS,GX 470,2003,SUV,Sim,Gás Natural,4.7,204000.0,8,Automatico,4x4,4-5,Preto,8,31361.0,2,2021-12-13,Sim,FM,7,20,10200.0,384,0
0.0,INFINITI,EX37,2012,Hatchback,Sim,Gasolina,3.3,52000.0,6,Automatico,4x4,4-5,Preto,2,31361.0,3,2022-06-25,Não,AM/FM,3,11,4727.272727272727,190,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Gasolina,3.5,102000.0,6,Tiptronic,4x4,4-5,Prata,12,31361.0,1,2021-06-26,Não,AM/FM,2,12,8500.0,554,0
394.0,TOYOTA,Avalon,2014,Sedan,Sim,Híbrido,2.5,144000.0,4,Automatico,Dianteira,4-5,Preto,12,31361.0,1,2020-04-22,Sim,AM,4,9,16000.0,984,0
0.0,BMW,740 i,2010,Sedan,Sim,Gasolina,3.0,175000.0,6,Tiptronic,Traseira,4-5,Azul,6,31361.0,5,2020-08-03,Não,FM,2,13,13461.538461538461,881,0
639.0,KIA,Optima,2014,Sedan,Sim,Gasolina,2.0,86000.0,4,Automatico,Dianteira,4-5,Branco,12,31361.0,1,2020-12-06,Não,FM,5,9,9555.555555555555,756,0
0.0,SUZUKI,Samurai,1982,SUV,Nao,Gasolina,0.8,178438.32756404177,3,Manual,4x4,2-3,Azul,1,31361.0,3,2020-03-28,Não,AM/FM,8,41,4352.154330830287,1009,1
530.0,MINI,Paceman,2013,SUV,Sim,Gasolina,1.6,45000.0,4,Tiptronic,Dianteira,2-3,Branco,8,31361.0,4,2021-06-30,Não,FM,2,10,4500.0,550,0
353.0,TOYOTA,Prius,2015,Sedan,Nao,Híbrido,1.8,268800.0,4,Variator,Dianteira,4-5,Preto,10,31361.0,2,2020-08-03,Não,AM/FM,9,8,33600.0,881,0
934.0,MAZDA,Mazda 6,2015,Sedan,Sim,Gasolina,2.5,174000.0,4,Tiptronic,Dianteira,4-5,Branco,12,31361.0,1,2022-02-15,Não,FM,1,8,21750.0,320,0
0.0,HYUNDAI,H1 grandstarex,2011,Minivan,Nao,Diesel,2.5,77000.0,4,Automatico,Traseira,4-5,Prata,4,31361.0,2,2022-01-15,Não,FM,10,12,6416.666666666667,351,0
0.0,MERCEDES-BENZ,Sprinter,2004,Microonibus,Sim,Diesel,2.7,200000.0,5,Manual,Traseira,2-3,Branco,2,31361.0,2,2022-10-15,Sim,AM,10,19,10526.315789473685,78,0
0.0,MERCEDES-BENZ,Sprinter 315CDI-XL,2009,Microonibus,Sim,Diesel,2.2,180000.0,4,Manual,Traseira,4-5,Preto,2,31361.0,5,2020-05-07,Sim,AM,10,14,12857.142857142857,969,0
0.0,DODGE,Challenger,2013,Cupê,Sim,Gasolina,3.6,85000.0,6,Tiptronic,Traseira,2-3,Prata,10,31361.0,5,2020-07-13,Não,AM/FM,7,10,8500.0,902,0
0.0,FORD,Mustang,2014,Cupê,Sim,Gasolina,3.7,128000.0,6,Tiptronic,Traseira,2-3,Prata,6,31361.0,2,2020-03-10,Não,AM,1,9,14222.222222222223,1027,0
3894.0,BMW,X5 4.8is,2005,SUV,Sim,Gasolina,4.8,147200.0,8,Tiptronic,4x4,4-5,Prata,12,31361.0,3,2020-02-05,Não,AM/FM,2,18,8177.777777777777,1061,0
0.0,INFINITI,EX37,2012,Hatchback,Sim,Gasolina,3.3,52000.0,6,Automatico,4x4,4-5,Preto,2,31361.0,2,2022-03-31,Sim,AM/FM,8,11,4727.272727272727,276,0
0.0,LEXUS,CT 200h F sport,2014,Hatchback,Sim,Híbrido,1.8,96000.0,4,Automatico,Dianteira,4-5,Cinza,6,31361.0,3,2020-11-01,Não,FM,3,9,10666.666666666666,791,0
1172.0,MERCEDES-BENZ,E 350 AMG,2011,Sedan,Sim,Gasolina,3.5,110471.70447542366,6,Tiptronic,4x4,4-5,Prata,12,31361.0,2,2020-01-29,Não,AM,3,12,9205.97537295197,1068,1
1308.0,BMW,X5 Sport,2012,SUV,Sim,Gasolina,4.4,192000.0,8,Tiptronic,4x4,4-5,Preto,12,31361.0,1,2022-03-06,Sim,AM/FM,0,11,17454.545454545456,301,0
1091.0,TOYOTA,Camry,2016,Sedan,Sim,Gasolina,2.5,70000.0,4,Tiptronic,Dianteira,4-5,Preto,14,31361.0,4,2021-07-30,Não,FM,9,7,10000.0,520,0
0.0,TOYOTA,Camry se,2014,Sedan,Sim,Gasolina,2.5,58000.0,4,Automatico,Dianteira,4-5,Cinza,12,31361.0,5,2020-06-06,Não,AM/FM,9,9,6444.444444444444,939,0
0.0,MERCEDES-BENZ,Sprinter,2005,Microonibus,Sim,Diesel,2.2,237023.61346681346,4,Manual,Traseira,4-5,Branco,2,31361.0,5,2022-06-03,Sim,AM,8,18,13167.97852593408,212,1
0.0,FORD,Mustang,2014,Cupê,Sim,Gasolina,3.7,128000.0,6,Tiptronic,Traseira,2-3,Prata,6,31361.0,5,2022-03-10,Sim,AM,5,9,14222.222222222223,297,0
0.0,TOYOTA,Prius,2015,Hatchback,Nao,Híbrido,1.8,26000.0,4,Automatico,Dianteira,4-5,Cinza,10,31361.0,5,2020-06-13,Não,AM/FM,6,8,3250.0,932,0
0.0,TOYOTA,Camry,2015,Sedan,Sim,Híbrido,2.5,163000.0,6,Automatico,Dianteira,4-5,Branco,0,31361.0,4,2021-11-03,Não,FM,4,8,20375.0,424,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,208284.0,4,Automatico,Dianteira,4-5,Prata,4,31414.0,5,2021-03-19,Sim,AM,9,9,23142.666666666668,653,0
831.0,SSANGYONG,Actyon,2017,SUV,Sim,Diesel,1.6,65249.0,4,Automatico,Dianteira,4-5,Branco,4,31421.0,4,2022-12-23,Não,FM,2,6,10874.833333333334,9,0
640.0,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,101335.0,4,Automatico,Dianteira,4-5,Branco,4,31449.0,1,2021-09-25,Sim,FM,0,10,10133.5,463,0
911.0,HYUNDAI,Santa FE,2010,SUV,Sim,Diesel,2.2,121302.0,4,Automatico,Dianteira,4-5,Cinza,4,31449.0,5,2021-12-04,Sim,FM,7,13,9330.923076923076,393,0
1018.0,JEEP,Grand Cherokee,2011,SUV,Sim,Diesel,3.0,199500.0,4,Automatico,Dianteira,4-5,Prata,4,31524.0,3,2022-11-25,Sim,FM,8,12,16625.0,37,0
915.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,3.0,114142.0,4,Automatico,Dianteira,4-5,Prata,4,31581.0,1,2022-11-27,Sim,AM,0,9,12682.444444444445,35,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,175342.0,4,Automatico,Dianteira,4-5,Cinza,4,31581.0,1,2020-07-05,Não,AM,7,9,19482.444444444445,910,0
640.0,HYUNDAI,Tucson,2013,SUV,Sim,Diesel,2.0,101042.0,4,Automatico,Dianteira,4-5,Branco,4,31581.0,2,2021-09-29,Não,FM,2,10,10104.2,459,0
880.0,HYUNDAI,Elantra,2018,Sedan,Sim,Gasolina,1.6,52000.0,4,Automatico,Dianteira,4-5,Vermelho,4,31581.0,3,2020-10-29,Sim,AM,0,5,10400.0,794,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,164805.0,4,Automatico,Dianteira,4-5,Branco,4,31650.0,2,2022-05-31,Sim,AM/FM,7,9,18311.666666666668,215,0
891.0,HONDA,Civic,2016,Sedan,Sim,Gasolina,2.0,82141.0,4,Automatico,Dianteira,4-5,Vermelho,4,31659.0,2,2022-06-22,Sim,FM,10,7,11734.42857142857,193,0
707.0,SSANGYONG,REXTON,2011,SUV,Sim,Diesel,2.0,109092.0,4,Automatico,Dianteira,4-5,Preto,4,31659.0,5,2022-06-23,Sim,FM,7,12,9091.0,192,0
1817.0,TOYOTA,Tacoma,2020,Sedan,Sim,Gasolina,3.5,21275.650564653144,6,Automatico,4x4,4-5,Preto,12,31675.0,2,2022-04-04,Não,AM,4,3,7091.883521551048,272,1
2297.0,MERCEDES-BENZ,G 63 AMG,2016,SUV,Sim,Gasolina,5.5,39325.0,8,Automatico,4x4,4-5,Preto,12,31675.0,4,2022-06-30,Não,AM/FM,5,7,5617.857142857143,185,0
1817.0,TOYOTA,Tacoma,2020,Sedan,Sim,Gasolina,3.5,20057.689958720166,6,Automatico,4x4,4-5,Preto,12,31675.0,4,2022-01-04,Não,AM,7,3,6685.896652906722,362,1
1817.0,TOYOTA,Tacoma,2020,Sedan,Sim,Gasolina,3.5,21584.64752522175,6,Automatico,4x4,4-5,Preto,12,31675.0,1,2021-03-11,Não,AM/FM,7,3,7194.88250840725,661,1
730.0,SSANGYONG,Actyon,2016,SUV,Sim,Gasolina,1.6,121025.0,4,Automatico,Dianteira,4-5,Azul,4,31744.0,2,2022-11-28,Sim,AM/FM,8,7,17289.285714285714,34,0
1051.0,HYUNDAI,Grandeur,2016,Sedan,Sim,Gasolina,2.4,160000.0,4,Automatico,Dianteira,4-5,Preto,4,31797.0,2,2022-09-04,Sim,AM,7,7,22857.14285714286,119,0
0.0,SUBARU,Impreza WRX/STI LIMITED,2016,Sedan,Sim,Gasolina,2.5,69241.58159811453,4,Manual,4x4,4-5,Azul,12,31988.0,4,2022-08-07,Sim,FM,1,7,9891.654514016362,147,1
1935.0,LEXUS,GX 460,2016,SUV,Sim,Gasolina,4.6,155976.0,8,Automatico,4x4,4-5,Branco,0,31988.0,1,2021-05-09,Sim,AM,5,7,22282.285714285714,602,0
0.0,TOYOTA,Camry,2013,Sedan,Nao,Híbrido,2.5,62000.0,4,Automatico,Dianteira,4-5,Branco,12,31988.0,2,2020-02-05,Não,AM/FM,8,10,6200.0,1061,0
0.0,FORD,Mustang,2013,Cupê,Sim,Gasolina,3.7,150000.0,6,Tiptronic,Traseira,2-3,Vermelho,8,31988.0,2,2022-09-19,Sim,AM,8,10,15000.0,104,0
1935.0,LEXUS,GX 460,2016,SUV,Sim,Gasolina,4.6,155976.0,8,Automatico,4x4,4-5,Branco,0,31988.0,3,2022-01-10,Não,AM,9,7,22282.285714285714,356,0
779.0,TOYOTA,Camry,2013,Sedan,Nao,Híbrido,2.5,62915.0,4,Automatico,Dianteira,4-5,Branco,12,31988.0,4,2022-05-16,Não,AM,7,10,6291.5,230,0
1079.0,MITSUBISHI,Outlander,2018,SUV,Nao,Gasolina,2.0,14000.0,4,Automatico,Dianteira,4-5,Azul,10,31988.0,4,2021-06-10,Não,AM,0,5,2800.0,570,0
640.0,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,166016.0,4,Automatico,Dianteira,4-5,Cinza,4,32045.0,3,2021-09-06,Sim,AM/FM,6,10,16601.6,482,0
640.0,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,107141.0,4,Automatico,Dianteira,4-5,Preto,4,32045.0,2,2022-01-12,Sim,AM/FM,7,10,10714.1,354,0
640.0,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,152739.0,4,Automatico,Dianteira,4-5,Marrom,4,32045.0,1,2020-01-27,Não,FM,4,10,15273.9,1070,0
765.0,CHEVROLET,Malibu,2015,Sedan,Sim,Diesel,2.0,87074.0,4,Automatico,Dianteira,4-5,Preto,4,32104.0,2,2022-11-25,Não,AM,5,8,10884.25,37,0
810.0,HYUNDAI,Elantra,2016,Sedan,Sim,Gasolina,1.8,79637.05184582183,4,Automatico,Dianteira,4-5,Branco,4,32274.0,2,2022-04-17,Não,FM,3,7,11376.721692260262,259,1
810.0,HYUNDAI,Elantra,2016,Sedan,Sim,Gasolina,1.8,86391.0,4,Automatico,Dianteira,4-5,Prata,4,32274.0,4,2021-10-18,Não,AM,7,7,12341.57142857143,440,0
639.0,HYUNDAI,Santa FE,2014,SUV,Sim,Diesel,2.0,42367.0,4,Automatico,Dianteira,4-5,Vermelho,4,32302.0,2,2020-07-22,Sim,AM/FM,1,9,4707.444444444444,893,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,5.5,100704.5460846882,8,Automatico,4x4,4-5,Cinza,12,32302.0,4,2020-11-05,Sim,AM,4,9,11189.3940094098,787,1
0.0,BMW,328,2012,Sedan,Sim,Gasolina,2.0,112000.0,4,Tiptronic,Traseira,4-5,Preto,12,32302.0,2,2022-07-27,Não,AM,10,11,10181.818181818182,158,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,1,2022-09-07,Sim,AM/FM,4,9,11269.333333333334,116,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,1,2022-10-20,Sim,AM,6,9,11269.333333333334,73,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,4,2021-12-06,Não,AM,1,9,11269.333333333334,391,0
1249.0,TOYOTA,Camry,2017,Sedan,Sim,Gasolina,2.5,48600.0,4,Tiptronic,Dianteira,4-5,Preto,12,32302.0,5,2022-11-24,Sim,AM,2,6,8100.0,38,0
0.0,AUDI,Q5,2011,Hatchback,Sim,Gasolina,2.0,148000.0,4,Tiptronic,4x4,4-5,Azul,8,32302.0,1,2020-10-12,Não,AM,6,12,12333.333333333334,811,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,98684.84548374375,8,Automatico,4x4,4-5,Cinza,12,32302.0,5,2021-06-04,Não,AM/FM,1,9,10964.982831527082,576,1
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,2,2022-10-20,Não,AM/FM,1,9,11269.333333333334,73,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,4,2022-09-22,Não,AM,5,9,11269.333333333334,101,0
1360.0,MERCEDES-BENZ,GL 550,2013,SUV,Sim,Gasolina,4.6,214763.0,8,Automatico,4x4,4-5,Preto,12,32302.0,2,2022-09-01,Sim,AM,5,10,21476.3,122,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,1,2020-07-19,Sim,AM/FM,5,9,11269.333333333334,896,0
0.0,BMW,X5 M packet,2011,SUV,Sim,Gasolina,4.4,170000.0,8,Tiptronic,4x4,4-5,Preto,12,32302.0,1,2022-08-24,Sim,FM,3,12,14166.666666666666,130,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,4,2021-12-10,Sim,AM,10,9,11269.333333333334,387,0
2337.0,INFINITI,QX80,2016,SUV,Sim,Gasolina,5.6,91648.0,8,Automatico,Traseira,4-5,Branco,12,32302.0,2,2022-11-11,Sim,AM,8,7,13092.57142857143,51,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,Cinza,12,32302.0,3,2022-09-21,Sim,AM/FM,7,9,11269.333333333334,102,0
753.0,JEEP,Compass,2012,SUV,Sim,Gasolina,2.4,88000.0,4,Automatico,Dianteira,4-5,Cinza,4,32305.0,4,2022-01-10,Não,FM,5,11,8000.0,356,0
730.0,SSANGYONG,Actyon,2016,SUV,Sim,Gasolina,1.6,115031.0,4,Automatico,Dianteira,4-5,Azul,4,32311.0,1,2021-05-11,Sim,AM,10,7,16433.0,600,0
642.0,HYUNDAI,Santa FE,2012,SUV,Sim,Diesel,2.0,138013.0,4,Automatico,Dianteira,4-5,Branco,4,32340.0,4,2020-04-07,Sim,AM,10,11,12546.636363636364,999,0
642.0,HYUNDAI,Santa FE,2012,SUV,Sim,Diesel,2.0,142105.10994716306,4,Automatico,Dianteira,4-5,Branco,4,32340.0,3,2021-06-12,Sim,AM/FM,2,11,12918.646358833006,568,1
765.0,HYUNDAI,Tucson,2015,SUV,Sim,Diesel,2.0,115553.0,4,Automatico,Dianteira,4-5,Cinza,4,32578.0,4,2022-02-28,Não,AM,4,8,14444.125,307,0
1091.0,HYUNDAI,H1,2016,Minivan,Sim,Diesel,2.5,117595.0,4,Automatico,Dianteira,4-5,Branco,4,32578.0,1,2021-02-17,Sim,AM/FM,1,7,16799.285714285714,683,0
639.0,HYUNDAI,Tucson,2014,SUV,Sim,Diesel,2.0,131084.0,4,Automatico,Dianteira,4-5,Branco,4,32578.0,5,2020-01-06,Não,AM,1,9,14564.888888888889,1091,0
639.0,BMW,320,2014,Sedan,Sim,Gasolina,2.0,59733.0,4,Tiptronic,Traseira,4-5,Preto,12,32615.0,3,2022-01-22,Sim,FM,10,9,6637.0,344,0
765.0,CHEVROLET,Captiva,2015,SUV,Sim,Diesel,2.0,48294.0,4,Automatico,Dianteira,4-5,Prata,4,32744.0,4,2020-07-17,Sim,FM,7,8,6036.75,898,0
765.0,HYUNDAI,Santa FE,2015,SUV,Sim,Diesel,2.0,174899.0,4,Automatico,Dianteira,4-5,Branco,4,32744.0,4,2022-09-26,Sim,AM/FM,0,8,21862.375,97,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,50877.0,4,Automatico,Dianteira,4-5,Preto,4,32772.0,4,2021-02-02,Sim,FM,6,9,5653.0,698,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,154154.0,4,Automatico,Dianteira,4-5,Preto,4,32910.0,4,2020-02-20,Sim,AM,7,9,17128.222222222223,1046,0
777.0,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,140000.0,4,Automatico,Dianteira,4-5,Prata,4,32910.0,3,2020-06-21,Sim,AM/FM,9,9,15555.555555555555,924,0
